Protein Unique ID,Module Assignment (Number),Module Assigment (Color),kME Dark Orange,kME Dark Turquoise,kME Brown,kME Red,kME Turquoise,kME Light Green,kME White,kME Black,kME Green Yellow,kME Cyan,kME Salmon,kME Dark Red,kME Pink,kME Tan,kME Magenta,kME Light Cyan,kME Royal Blue,kME Midnight Blue,kME Purple,kME Light Yellow,kME Grey60,kME Blue,kME Yellow,kME Dark Green,kME Dark Grey,kME Green,kME Orange,kME Grey,kME Table Sort Vector
PTPRZ1|NP_002842.2,M1,turquoise,0.211733147,0.541852215,0.324499866,0.420956362,0.732616954,0.486977105,0.057808709,0.366494911,0.340240758,-0.250057324,-0.378396151,-0.113572089,-0.277989268,-0.503453718,-0.249703162,-0.387935217,-0.248657898,-0.652966378,-0.660120028,-0.587204134,-0.554396367,-0.662318919,-0.661457846,-0.390837542,-0.289867898,0.202384664,-0.349828268,0.026041804,turquoise|0.7326
EZR|NP_003370.2,M1,turquoise,0.054714664,0.23659461,0.37904047,0.590241392,0.72983071,0.361782562,-0.351008171,0.087118418,0.179116598,-0.346682775,0.214913617,-0.383544442,-0.354041923,-0.484537061,-0.429449372,-0.456360924,-0.443599141,-0.206367818,-0.349866829,-0.427615431,-0.505663525,-0.377323879,-0.465357708,-0.227417572,-0.227454333,-0.258852909,-0.211926377,0.258166419,turquoise|0.7298
PDCD6|NP_037364.1,M1,turquoise,-0.245414375,0.165741464,0.456713351,0.396604781,0.725802569,0.283362256,0.118341328,0.631252605,0.509362919,-0.06574415,-0.081777829,-0.258909464,-0.743614607,-0.588183214,-0.464534295,-0.361740373,-0.336346827,-0.261131152,-0.241238329,-0.536450598,-0.329381638,-0.70381031,-0.65773095,0.166281431,-0.186135601,0.032134466,0.087666987,0.330072071,turquoise|0.7258
PGK2|NP_620061.2,M1,turquoise,-0.342966118,0.265083565,0.605217061,0.305753006,0.724611173,0.3448957,-0.251616347,0.392583595,0.32787072,0.017602407,-0.080349351,-0.300591047,-0.538947708,-0.447501121,-0.333880366,-0.59340381,-0.392659076,-0.326491145,-0.147326125,-0.573351399,-0.624787389,-0.682920902,-0.646854816,0.09204276,-0.034130393,-0.055777137,-0.151472496,0.287127158,turquoise|0.7246
PHYHIPL|NP_001137246.1,M1,turquoise,-0.177167367,0.105119843,0.656608795,0.363570001,0.724329779,0.327988866,0.045346177,0.616411238,0.421858675,0.067467041,-0.225077421,-0.425984845,-0.67869225,-0.48899222,-0.372992645,-0.505062902,-0.401267131,-0.607926329,-0.446857492,-0.377407704,-0.75271436,-0.754992102,-0.682396239,0.062555281,-0.052475965,0.215419445,0.030150513,-0.057508823,turquoise|0.7243
SNCG|NP_003078.2,M1,turquoise,0.112264131,0.66385006,0.578629175,0.511162795,0.722923926,0.093241936,-0.374943145,0.228961039,0.113139549,-0.241123836,0.098186701,-0.380120604,-0.194123785,-0.30812444,-0.367884402,-0.522589334,-0.518591074,-0.573477108,-0.440062118,-0.737502334,-0.681580822,-0.586430024,-0.60030707,-0.183105377,0.029422893,-0.235146586,-0.634359491,0.015132367,turquoise|0.7229
HSPA2|NP_068814.2,M1,turquoise,0.035004155,0.381745064,0.454253151,0.75508762,0.722179582,0.268446982,-0.217065402,0.139356875,0.098991476,-0.212094014,0.394132801,-0.668537034,-0.279460412,-0.308760826,-0.422544121,-0.23412536,-0.482187424,-0.387751789,-0.390028296,-0.527864132,-0.513053419,-0.415759277,-0.630849349,-0.39097993,-0.174602316,-0.291983487,-0.335173603,-0.075560772,turquoise|0.7222
AKR7A2|NP_003680.2,M1,turquoise,-0.088922607,0.139801074,0.424378908,0.374196913,0.719461859,0.572637041,0.065280474,0.611064212,0.562363697,0.171619237,0.030270862,-0.295201933,-0.675794601,-0.44467042,-0.415058619,-0.238509948,-0.182279067,-0.193427134,-0.202683761,-0.445077409,-0.416525767,-0.643691523,-0.618700063,0.097917347,-0.257341428,-0.081663003,-0.068419743,0.287034535,turquoise|0.7195
RPS8|NP_001003.1,M1,turquoise,-0.15451061,0.392972304,0.446285201,0.214026498,0.719200628,0.093205401,-0.303782333,0.383022465,0.297775097,-0.092744722,-0.130077193,-0.235146151,-0.288609267,-0.31321019,-0.175566614,-0.519739732,-0.360944232,-0.464905985,-0.325170607,-0.784485533,-0.687453227,-0.72377965,-0.61568617,0.021335186,0.014506929,-0.092247804,-0.482349223,0.121143135,turquoise|0.7192
POTEJ|XP_934799.2,M1,turquoise,0.110859537,0.557081765,0.642442231,0.529652729,0.716582465,0.277672623,0.24668379,0.688306032,0.419331617,-0.015792657,-0.213064359,-0.383234742,-0.469356226,-0.436377575,-0.398997659,-0.377917526,-0.37851187,-0.870367629,-0.622275915,-0.541375512,-0.659610755,-0.83176527,-0.788068893,-0.02225847,-0.028322511,0.192461502,-0.38295307,-0.253932024,turquoise|0.7166
ACAT1|NP_000010.1,M1,turquoise,0.173612405,0.393265822,0.51353917,0.315030066,0.715685414,0.609099845,0.071785428,0.637840827,0.366797651,-0.005053132,-0.33900866,-0.124043552,-0.649177984,-0.520816275,-0.654057222,-0.36282164,-0.357418243,-0.514303984,-0.439060628,-0.427999979,-0.433549238,-0.673466676,-0.702211737,-0.218962692,-0.186014967,0.33397603,-0.241839203,0.092412364,turquoise|0.7157
NAPG|NP_003817.1,M1,turquoise,0.359733007,0.475008044,0.269030766,0.637057473,0.713737294,0.462961339,0.10032171,0.498770132,0.681065079,0.207994649,0.285656259,-0.368492537,-0.236408896,-0.111826916,-0.255627103,-0.100706462,0.014053339,-0.320393236,-0.289439601,-0.47940856,-0.360692034,-0.555243977,-0.635272257,-0.057156944,-0.050809928,-0.265508044,-0.548583611,-0.076199018,turquoise|0.7137
SQRDL|NP_067022.1,M1,turquoise,-0.151803192,0.46209448,0.578546789,0.414616569,0.71369864,0.21778606,-0.37125856,0.217140317,0.074847602,-0.419238238,0.000468078,-0.304456052,-0.340076857,-0.540529528,-0.323752443,-0.584170948,-0.54260543,-0.545312386,-0.514579791,-0.476527585,-0.666479786,-0.626939112,-0.551095918,-0.149207787,-0.142382334,-0.214790852,-0.383574718,0.113952034,turquoise|0.7137
PTGDS|NP_000945.3,M1,turquoise,0.056995715,0.433399521,0.584213624,0.732819793,0.713102309,0.106156246,0.174599571,0.468175395,0.399855131,0.024627202,0.121463651,-0.63956124,-0.401464828,-0.292000049,-0.267455304,-0.255386187,-0.329037237,-0.689796647,-0.516932658,-0.575098351,-0.610133527,-0.661040977,-0.733423719,-0.143235625,-0.026903087,-0.056891613,-0.137658923,-0.233988466,turquoise|0.7131
GLOD4|NP_057164.3,M1,turquoise,-0.373885688,0.200218443,0.524707226,0.331411169,0.710938373,0.125219463,-0.102014955,0.463045958,0.334142022,-0.185206728,-0.144871475,-0.35663252,-0.446333014,-0.490089379,-0.201887451,-0.543894635,-0.43253872,-0.532258146,-0.403488734,-0.559900956,-0.662089704,-0.768170013,-0.660066774,0.166291876,-0.021274603,0.001077273,-0.183543985,0.026877989,turquoise|0.7109
UBE2N|NP_003339.1,M1,turquoise,-0.191559399,0.118562091,0.603838245,0.489314698,0.709820725,0.164738189,-0.376907544,0.207531967,-0.068453482,-0.416799995,0.096727633,-0.552263591,-0.483916023,-0.526795053,-0.577509535,-0.506799449,-0.737884202,-0.470832111,-0.462682254,-0.406381562,-0.633645812,-0.495722065,-0.597271563,-0.202629156,-0.070685303,-0.025239237,-0.181734465,-0.010208068,turquoise|0.7098
HSPA5|NP_005338.1,M1,turquoise,-0.084483815,0.237394135,0.332403739,0.434813441,0.708660527,0.460723271,0.102353267,0.459796428,0.588908181,0.037082532,-0.095961364,-0.174959213,-0.449822247,-0.431600781,-0.295198765,-0.341026581,-0.12282207,-0.207646905,-0.157064604,-0.643126403,-0.304677329,-0.636115881,-0.674529104,0.185276055,-0.098236709,0.005797603,-0.131635871,0.375091792,turquoise|0.7087
ATP6V1C1|NP_001686.1,M1,turquoise,-0.202503472,0.372924106,0.707464099,0.420148714,0.707617391,0.20040583,0.080934575,0.51411475,0.212554916,-0.056248484,-0.116056444,-0.481487693,-0.584890471,-0.513115289,-0.328494895,-0.449764068,-0.456611797,-0.800906899,-0.511291876,-0.479140998,-0.804212408,-0.795716621,-0.745543699,-0.080560364,-0.126237149,0.10088838,-0.187842329,-0.049211014,turquoise|0.7076
DDT|NP_001077861.1,M1,turquoise,0.127780779,0.291852797,0.34019554,0.543925984,0.704584038,0.327532442,-0.261010328,0.236950211,0.352181305,-0.015007061,0.337539384,-0.466012056,-0.101815148,-0.154786905,-0.209377506,-0.239778702,-0.218442601,-0.28687441,-0.284142382,-0.669085886,-0.552516005,-0.503123632,-0.581312357,0.081053517,0.006355315,-0.404436907,-0.647605805,0.067611984,turquoise|0.7046
ANXA6|NP_001146.2,M1,turquoise,-0.063211971,0.169894015,0.558457095,0.432214688,0.703566219,0.318559569,0.083406441,0.453768604,0.177009263,-0.343739376,-0.21243619,-0.31978609,-0.715771771,-0.757497434,-0.528385811,-0.504695005,-0.524645199,-0.637631208,-0.585622139,-0.271878715,-0.643155674,-0.635852188,-0.605821576,-0.145820354,-0.295593161,0.242111812,0.033451741,0.157386691,turquoise|0.7036
OXR1|NP_001185461.1,M1,turquoise,0.220924272,0.430252544,0.488405529,0.713391351,0.701813797,0.105552339,-0.159774643,0.19402883,0.067607872,-0.363587953,0.110930714,-0.603323604,-0.244319468,-0.344399061,-0.419371024,-0.370921914,-0.573346956,-0.690860752,-0.698393213,-0.406503491,-0.651012355,-0.453564984,-0.590116742,-0.517869048,-0.087129628,-0.010859678,-0.310221173,-0.381302911,turquoise|0.7018
RPS23|NP_001016.1,M1,turquoise,0.226263966,0.230382094,0.497042936,0.592981721,0.7005192,0.595393323,0.239593244,0.515126892,0.458115718,0.155600264,0.037025793,-0.444693654,-0.458429095,-0.346533912,-0.450445737,-0.185205407,-0.171665165,-0.554524048,-0.387400473,-0.401485006,-0.516715417,-0.617476118,-0.765166839,0.008318252,-0.063018079,0.115480238,-0.327179062,-0.013234865,turquoise|0.7005
CORO1C|NP_055140.1,M1,turquoise,-0.033400101,0.231559828,0.547715608,0.610709185,0.697762251,0.259674176,0.41912578,0.65380537,0.395380231,0.061162626,-0.020795406,-0.5852794,-0.71406973,-0.458937423,-0.459971123,-0.123458683,-0.332909919,-0.661925342,-0.503639192,-0.388516088,-0.484695842,-0.690005594,-0.795712065,-0.21884077,-0.211064278,0.229697704,0.113505407,-0.166126832,turquoise|0.6978
KIAA0528|NP_055617.1,M1,turquoise,0.10482586,0.56641249,0.293809327,0.486541572,0.693955903,0.403406873,0.103923753,0.37676074,0.503182782,-0.017673543,-0.102099341,-0.159267718,-0.239461861,-0.321294943,-0.191234636,-0.240178638,-0.089330329,-0.363877311,-0.331630784,-0.766347282,-0.309683956,-0.623169588,-0.677581386,-0.104694825,-0.153323808,-0.068420918,-0.333213751,0.215591012,turquoise|0.694
GYG1|NP_001171650.1,M1,turquoise,-0.086357526,0.377736055,0.409017949,0.363471145,0.689705504,0.197853029,-0.66604871,-0.01042827,0.062163912,-0.326586099,0.169769021,-0.323571937,-0.118154134,-0.322399763,-0.205800712,-0.62301606,-0.48269594,-0.261072989,-0.307116926,-0.561987778,-0.729911612,-0.427567191,-0.393268113,-0.171542814,-0.084644848,-0.399358029,-0.533668642,0.167240185,turquoise|0.6897
LRRC57|NP_694992.2,M1,turquoise,0.031959505,0.251988674,0.16979997,0.318869722,0.687450941,0.473131316,0.129112865,0.535327045,0.529609654,-0.193369369,-0.282369113,-0.154969294,-0.347115812,-0.556824493,-0.047662769,-0.292313352,-0.181743332,-0.461035832,-0.668398332,-0.510233611,-0.652048068,-0.691428323,-0.45511265,-0.048401968,-0.520460228,-0.031072893,-0.232036309,0.007920143,turquoise|0.6875
VPS35|NP_060676.2,M1,turquoise,-0.268294536,0.21520501,0.49837676,0.423498607,0.686986894,0.346546524,-0.248033666,0.247406467,0.216540704,-0.159827073,0.170032427,-0.344860413,-0.523173933,-0.475274862,-0.38526922,-0.388150243,-0.365624406,-0.206666853,-0.190735278,-0.412155881,-0.39900392,-0.529834782,-0.576956171,-0.069782731,-0.163567628,-0.239533439,-0.078685129,0.353402318,turquoise|0.687
GDI2|NP_001485.2,M1,turquoise,-0.04477396,0.216981012,0.487555996,0.35858846,0.685698846,0.189468891,-0.425792384,0.324424185,0.42921766,0.197133805,0.27540795,-0.379370204,-0.262183509,-0.046426748,-0.301448634,-0.412865851,-0.230607309,-0.128405276,0.007489764,-0.662754196,-0.475565291,-0.525840597,-0.589397187,0.272888425,0.315821441,-0.32466575,-0.482483544,0.193768334,turquoise|0.6857
RNH1|NP_002930.2,M1,turquoise,0.036719864,0.347099707,0.519816579,0.494575981,0.685705089,0.14704736,-0.360234491,0.328585305,0.379196438,0.036240855,0.237972396,-0.38768368,-0.356136346,-0.199817908,-0.458990413,-0.515294718,-0.400499949,-0.166768208,-0.083908179,-0.591831299,-0.478130607,-0.465425856,-0.516621153,0.133961491,0.186639156,-0.25467095,-0.358295561,0.139491914,turquoise|0.6857
HSPA8|NP_694881.1,M1,turquoise,-0.14521989,0.343276131,0.480688444,0.462203771,0.685573211,0.30477538,0.013129324,0.502750343,0.559067925,0.433739151,0.352706807,-0.505804148,-0.460946432,-0.117705903,-0.221870129,-0.190795551,-0.089939806,-0.212812892,0.036858276,-0.645519238,-0.506451211,-0.634970734,-0.679495375,0.16056162,-0.016268872,-0.337644188,-0.325787516,0.186600267,turquoise|0.6856
ACADS|NP_000008.1,M1,turquoise,-0.185465256,0.163188578,0.621640251,0.316019996,0.684361865,0.187551109,-0.222484362,0.417985181,0.250955239,-0.329558206,-0.257110155,-0.133800998,-0.61293967,-0.646730217,-0.614603405,-0.742970768,-0.583067822,-0.365978745,-0.277311779,-0.460400705,-0.448755785,-0.621335348,-0.581319793,0.264819546,0.117869906,0.187443032,-0.062824071,0.337742304,turquoise|0.6844
PPP1R7|NP_002703.1,M1,turquoise,-0.175959894,0.364825525,0.350614636,0.552316915,0.679993822,0.24242168,-0.091197265,0.311987924,0.369078692,-0.24963898,-0.002430243,-0.411553464,-0.231408381,-0.427267749,-0.049636967,-0.405388576,-0.346972915,-0.457587805,-0.528138091,-0.498216037,-0.618447459,-0.609556161,-0.510076947,-0.135851895,-0.267547331,-0.217155389,-0.181203228,-0.154316362,turquoise|0.68
TXN|NP_003320.2,M1,turquoise,-0.205263769,-0.040534871,0.365977577,0.411916765,0.675846342,0.247962933,-0.136400387,0.409834355,0.590675523,0.17805501,0.201297361,-0.392367144,-0.403932773,-0.199640496,-0.227392397,-0.312428752,-0.140446552,-0.023970746,0.001170283,-0.602455013,-0.35180914,-0.539820309,-0.590625768,0.404356672,0.14525204,-0.226026932,-0.094696094,0.280599395,turquoise|0.6758
CDC42BPB|NP_006026.3,M1,turquoise,0.156224053,0.196095434,0.690971643,0.522060446,0.66291018,0.352181969,0.263488125,0.558056897,0.200626114,-0.067310324,-0.332276428,-0.468451167,-0.559609686,-0.46882257,-0.601634219,-0.334406893,-0.477507617,-0.892238776,-0.658429296,-0.382991368,-0.597826339,-0.67323829,-0.833241333,-0.143105157,0.071175375,0.547425272,-0.094783898,-0.265211313,turquoise|0.6629
DNAJA2|NP_005871.1,M1,turquoise,0.29885125,0.402550227,0.197363388,0.462612375,0.660904786,0.50544338,-0.149327391,0.39192111,0.500793387,0.13231627,0.193231528,-0.298579305,-0.181782899,-0.069397962,-0.253725464,-0.07070068,-0.068941845,-0.178386222,-0.313033426,-0.49371264,-0.315269446,-0.437885121,-0.520207736,-0.255828424,-0.132038674,-0.268134839,-0.486853434,-0.076620213,turquoise|0.6609
RPS26|NP_001020.2,M1,turquoise,0.21209563,0.402325157,0.285245575,0.376981405,0.656396409,0.706191115,-0.033579181,0.207625867,0.302168178,-0.053159995,0.012057239,-0.113028975,-0.341116437,-0.443174019,-0.25435266,-0.241509409,-0.043129655,-0.336925402,-0.332044571,-0.348078327,-0.475648434,-0.486074621,-0.530974155,-0.305525405,-0.399011305,-0.124306683,-0.376795861,0.398814957,turquoise|0.6564
ETFB|NP_001014763.1,M1,turquoise,-0.082370035,0.407967927,0.544107744,0.386453868,0.655889037,0.167816867,0.090826917,0.547872966,0.220341343,-0.164701447,-0.311418478,-0.387786692,-0.519602982,-0.531174232,-0.32234842,-0.443859256,-0.532593879,-0.753043534,-0.650777598,-0.50847311,-0.773803958,-0.710818916,-0.589699449,-0.252277327,-0.280047888,0.218235475,-0.1059225,-0.235749387,turquoise|0.6559
SRP14|NP_003125.3,M1,turquoise,0.258362469,0.341858044,0.124790485,0.404143962,0.653377107,0.71668732,0.259556408,0.431199201,0.671303481,0.124413321,-0.186600511,-0.092872888,-0.259875652,-0.327638165,-0.036971278,-0.139065151,0.154588562,-0.358887812,-0.435433166,-0.411460021,-0.414683572,-0.579604166,-0.556402852,-0.178423962,-0.362521792,0.021291347,-0.247546445,0.106072666,turquoise|0.6534
SEC14L2|NP_036561.1,M1,turquoise,0.001399097,0.117970872,0.712214051,0.527828194,0.652270669,0.169167408,0.141351703,0.49163591,0.079101559,-0.129051585,-0.165167091,-0.5657542,-0.607310301,-0.449788489,-0.670961707,-0.324590554,-0.589149257,-0.780384298,-0.534465393,-0.413158864,-0.5253408,-0.616502406,-0.828048272,-0.132675061,0.132061252,0.451883984,-0.033113745,-0.201104086,turquoise|0.6523
ORM1|NP_000598.2,M1,turquoise,0.326901114,0.476616669,0.350533109,0.390560516,0.647028306,0.263892224,-0.417281828,0.03437304,0.029893682,-0.377979174,-0.13883609,-0.211537886,-0.01744578,-0.296597633,-0.277951556,-0.491363853,-0.419610536,-0.549216599,-0.606276808,-0.556941577,-0.654498193,-0.408954113,-0.463072927,-0.42355784,-0.054223838,-0.01074765,-0.57610493,-0.053066839,turquoise|0.647
S100A1|NP_006262.1,M1,turquoise,0.501203137,0.320719013,0.459174568,0.701429779,0.64158967,0.358816014,0.125631181,0.274495505,0.361383762,0.183977133,0.23676982,-0.493670535,-0.230124318,-0.059340534,-0.475168501,-0.089647729,-0.102052512,-0.510110017,-0.2930179,-0.481465301,-0.330744061,-0.427594801,-0.75894272,-0.142880619,0.241813607,0.055351163,-0.4370709,-0.053902206,turquoise|0.6416
GPS1|NP_004118.3,M1,turquoise,0.217746986,0.392155079,0.67539125,0.672870025,0.641249524,0.054217677,0.020013246,0.291944859,0.162353517,-0.050965125,0.058403901,-0.544643704,-0.424355747,-0.26001156,-0.593883452,-0.438278067,-0.469826316,-0.679112802,-0.366538585,-0.376374742,-0.506220071,-0.471512394,-0.725567552,-0.248587073,0.272107829,0.245682088,-0.169818143,-0.185071984,turquoise|0.6412
RDX|NP_002897.1,M1,turquoise,-0.248768372,0.219313857,0.46619724,0.329296888,0.640278638,0.316867893,-0.458310473,0.062824581,-0.03379203,-0.541125293,-0.114030265,-0.182080651,-0.417889583,-0.695901747,-0.411139615,-0.661025536,-0.620900106,-0.254354446,-0.374396872,-0.436128862,-0.567039764,-0.439468466,-0.380233366,-0.13797224,-0.30243067,-0.115743038,-0.083821051,0.393498693,turquoise|0.6403
ESD|NP_001975.1,M1,turquoise,0.06349785,0.555360568,0.257802968,0.601139276,0.639962214,0.23246431,0.422244248,0.57187565,0.571450905,0.006628058,-0.051569631,-0.340714874,-0.375073105,-0.381001435,-0.117705208,-0.098013375,-0.121761278,-0.508345112,-0.483057041,-0.60787207,-0.395273948,-0.659700621,-0.612506117,-0.200509334,-0.379958253,-0.040390834,-0.104507879,-0.106634671,turquoise|0.64
HP|NP_005134.1,M1,turquoise,0.025384966,0.140943555,0.329552318,0.418384802,0.637811794,0.531303838,-0.36469975,0.13176347,0.04544356,-0.324053677,0.118950649,-0.374668885,-0.285680966,-0.443365621,-0.364955637,-0.261797721,-0.443598304,-0.260894695,-0.505376368,-0.341448134,-0.537018973,-0.374616028,-0.407973311,-0.313074699,-0.37530662,-0.238971463,-0.294364306,0.054993552,turquoise|0.6378
STIP1|NP_006810.1,M1,turquoise,-0.044644061,0.418758095,0.484967113,0.417709765,0.635380796,0.138890377,-0.485752682,0.026304154,0.100414351,-0.29733103,0.12592212,-0.231150496,-0.195031078,-0.329084695,-0.360980349,-0.628089411,-0.430646473,-0.281929102,-0.174548564,-0.488798561,-0.466622827,-0.421474039,-0.492220557,-0.055964771,0.142366053,-0.215139459,-0.429657134,0.26124723,turquoise|0.6354
GNPDA1|NP_005462.1,M1,turquoise,0.048501357,0.198558685,0.582355664,0.396871076,0.634627724,0.123704999,-0.309311138,0.085492731,0.063340523,-0.105223262,0.043044944,-0.392568872,-0.268927572,-0.248993456,-0.345213055,-0.486026253,-0.363763877,-0.508357763,-0.283191142,-0.533185545,-0.607949047,-0.470590248,-0.629584793,-0.05834273,0.243822226,0.018453126,-0.311850376,0.192342258,turquoise|0.6346
ACTR2|NP_005713.1,M1,turquoise,0.259948074,0.310452265,0.162696987,0.283296226,0.633418562,0.54517608,-0.219741935,0.172420783,0.397494182,-0.086898437,-0.010137092,-0.083240105,-0.107965044,-0.251772181,-0.061812368,-0.309552743,-0.000430007,-0.311069814,-0.417791394,-0.309724544,-0.518790245,-0.460787487,-0.417186039,-0.218142399,-0.193036255,-0.191276876,-0.513833173,0.128767362,turquoise|0.6334
HAPLN2|NP_068589.1,M1,turquoise,0.238553564,0.201408049,0.600168602,0.77395877,0.633340363,0.175313624,0.421833724,0.613708773,0.327393819,0.09625507,0.093573075,-0.71823694,-0.573524077,-0.273907012,-0.625333492,-0.043083614,-0.391893622,-0.723094516,-0.518354742,-0.366517357,-0.3845208,-0.55516829,-0.819497895,-0.174311951,0.084396986,0.309669587,-0.011141929,-0.406480561,turquoise|0.6333
QDPR|NP_000311.2,M1,turquoise,0.050295021,0.219253869,0.48387484,0.470765893,0.630802738,0.241949691,-0.463347368,0.139673015,0.085942436,-0.236776635,0.253479165,-0.331212544,-0.373503591,-0.340651785,-0.640255616,-0.46219929,-0.518677671,-0.115737743,-0.126115431,-0.425031157,-0.328388375,-0.320635488,-0.473260954,-0.035395795,0.091038405,-0.193272372,-0.321057827,0.267125581,turquoise|0.6308
